OBJECTID,REF_NUMBER,TIME,SEVERITY,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,ACCIDENT_DESCRIPTION
3856,171801187,950,1,2,1,0,0,1,0,1
3857,181801195,2153,1,2,1,0,0,0,0,1
2817,161609040,1005,1,2,1,1,0,0,0,5
2821,161609260,1550,1,2,1,0,0,0,0,2
3189,171702438,1615,1,2,1,0,0,1,0,1
3190,171702446,1335,1,2,1,0,0,1,0,2
3191,171702450,1213,1,2,1,0,0,0,0,1
3530,171706607,2105,2,2,1,0,1,0,0,2
3534,171706252,2219,1,2,1,0,0,0,0,2
3538,171706403,1700,1,2,1,0,0,0,0,2
3542,171706691,2112,2,2,1,0,0,0,0,1
3547,171706783,2100,1,2,1,0,0,1,0,3
3869,181801282,1610,3,1,1,0,0,0,0,4
2845,161609424,1530,1,2,3,0,0,0,1,1
3207,171702468,1725,1,2,1,0,1,0,0,1
3216,171702608,1710,1,2,1,0,1,0,0,1
3557,171706639,1401,1,2,1,1,0,0,0,5
3566,171707100,1600,1,2,1,0,1,0,0,1
3906,181801542,715,1,2,1,0,0,0,0,4
3907,181801546,1315,1,2,1,0,0,0,0,2
2871,161700046,1001,1,1,1,0,0,1,0,4
2882,171700261,325,1,3,1,0,0,0,0,4
3226,171702904,1647,1,1,1,1,0,0,0,5
3239,171703072,1900,1,2,1,0,0,1,0,2
3253,171703231,555,1,2,1,0,0,1,0,1
3575,171707145,1125,1,1,1,1,1,0,0,5
3579,171707198,1941,1,2,1,0,0,0,0,1
3583,171707232,1830,1,3,1,0,0,0,0,1
3584,171707247,1015,1,3,1,0,0,0,0,4
3585,171707286,1648,2,2,1,0,0,1,0,1
3915,181801643,913,1,1,1,1,0,0,0,5
3918,171801670,1900,1,1,1,1,0,0,0,5
2890,171700239,2030,2,1,1,1,0,0,0,5
2898,171700380,1813,1,1,1,1,0,0,0,5
2907,171700637,1410,1,2,1,0,0,0,0,1
3266,171703081,815,1,2,1,0,1,0,0,1
3270,171703454,855,3,1,1,0,0,0,0,4
3596,171707362,740,1,2,2,0,0,0,0,2
3599,171707437,845,2,3,1,0,0,1,0,1
3600,171707454,1255,1,2,1,0,1,0,0,1
3613,171707628,1643,1,2,2,0,0,0,0,4
3931,171705217,830,1,2,1,0,1,0,0,1
3947,181801980,1948,2,2,1,0,0,1,0,3
3952,181802155,2145,1,2,1,0,1,0,0,1
3956,181801674,1700,1,2,1,0,0,1,0,1
3959,181801912,2137,1,1,1,0,0,0,0,5
3961,181801943,1700,1,2,1,0,1,0,0,1
2920,161700552,2320,1,4,1,0,0,0,0,4
2922,171700626,1400,1,1,1,1,0,0,0,5
2923,171700661,1820,1,2,1,0,1,0,0,1
3290,171703664,1540,1,2,3,0,0,0,3,1
3301,171703780,656,2,2,1,0,0,1,0,1
3304,171703846,105,1,2,1,0,0,0,0,4
3624,171707513,850,1,1,1,1,0,0,0,5
3633,171707814,1903,1,2,1,0,0,1,0,1
3635,171707954,505,3,1,1,1,0,0,0,5
3966,181801999,2015,1,2,2,0,0,0,0,4
3984,181801870,1317,1,2,1,0,0,1,0,1
3313,171703921,1815,1,2,2,0,0,0,0,2
3318,171703623,1310,1,2,1,0,1,0,0,1
3319,171703683,820,1,2,1,0,0,0,0,3
3329,171704205,1516,1,1,2,0,0,0,0,4
3663,171707861,1655,1,2,3,0,0,0,0,2
4001,181802136,820,1,2,1,0,1,0,0,3
2964,171701113,740,1,2,2,0,0,0,0,1
2969,171700277,2030,1,2,1,0,1,0,0,1
2971,171700358,2018,2,2,1,0,0,0,0,1
2975,171700496,1544,1,2,1,0,1,0,0,1
2976,171700499,1525,1,2,1,0,0,0,1,1
3339,171704355,2355,2,2,5,0,0,0,0,4
3349,171704442,1729,1,2,1,0,1,0,0,3
3667,171708239,1355,2,2,1,0,0,1,0,1
3674,171707858,1800,1,2,1,0,1,0,0,1
3677,171708085,1530,1,1,1,1,0,0,1,5
3686,171708396,420,1,3,1,0,0,0,0,4
4019,181802625,1115,1,2,1,0,1,0,0,1
4020,181802626,838,1,2,2,0,0,0,1,2
4022,181802641,33,2,1,1,1,0,0,0,5
4029,181802800,1550,2,2,1,0,0,1,0,1
4035,181802838,1453,1,2,1,0,1,0,0,1
2986,171701174,624,1,1,1,1,0,0,0,5
2997,171701399,720,1,2,1,0,1,0,0,2
3003,171701425,630,1,2,1,0,0,0,0,2
3353,171704460,805,1,4,1,0,0,0,0,2
3356,171704489,2024,2,3,3,0,0,0,0,2
3357,171704583,1227,1,2,1,0,1,0,1,3
3359,171704160,2155,1,2,1,0,0,0,0,3
3361,171704342,1720,1,2,1,0,0,0,0,4
3371,171704399,845,1,2,1,0,0,1,0,1
3696,171708234,1200,1,2,1,0,1,0,0,1
3698,171708390,805,1,2,1,0,0,1,0,3
3701,171708576,1856,1,2,1,0,1,0,0,1
3713,171708696,956,1,2,1,0,1,0,0,2
3717,171705530,1705,1,3,1,0,0,0,0,1
3726,171800071,615,1,2,1,0,1,0,0,1
4047,181802659,740,1,1,1,1,0,0,1,5
4051,181802751,2150,1,2,1,0,0,0,0,1
4057,181803107,901,1,2,1,0,0,0,0,2
4064,181802946,1845,1,3,1,0,0,0,0,1
3008,171701169,1915,1,3,1,0,0,0,0,2
3011,171701488,1555,1,2,3,0,0,0,1,1
3386,171704506,1642,1,2,1,0,1,0,0,6
3728,171800088,2050,1,2,1,0,1,0,0,1
3744,171800216,1044,1,2,1,0,1,0,0,1
3748,171800251,1030,1,2,1,0,0,0,0,1
4070,181803203,1157,1,1,1,1,0,0,0,5
4085,181803398,1750,1,2,1,0,1,0,0,2
3042,161602209,635,1,2,1,0,0,0,0,1
3043,161602212,740,1,1,1,1,0,0,1,5
3046,161602306,840,1,2,1,0,1,0,0,1
3048,161603538,915,1,1,1,1,0,0,0,5
3065,161604220,340,1,5,1,0,0,0,0,4
3066,161604266,658,1,2,1,0,1,0,0,3
3070,161604299,1615,1,2,1,1,0,0,1,5
3415,171705145,2132,1,2,1,0,0,1,0,1
3764,171704638,840,1,2,1,0,1,0,0,6
3765,171703771,1925,2,2,1,0,0,1,0,4
4106,181803714,430,1,2,1,0,0,0,0,2
4107,181803245,1852,1,2,1,0,1,0,0,2
2457,161605345,805,1,1,1,1,0,0,0,5
2460,161605621,1,2,1,1,1,0,0,0,5
2514,161606247,2055,1,2,1,0,1,0,1,1
2515,161606249,1940,1,2,1,0,1,0,0,3
2520,161606280,842,1,1,1,1,0,0,1,5
2544,161606607,1600,1,3,2,0,0,0,0,2
2553,161606671,1308,1,2,1,0,0,1,0,6
2555,161606708,2159,1,2,1,0,0,0,0,2
2650,161607259,1852,1,2,1,0,0,0,0,2
2666,161607769,907,1,2,2,0,1,0,1,1
2671,161607672,725,1,2,1,0,1,0,0,1
2676,161607875,2017,1,1,1,1,0,0,0,5
2682,161607975,1734,2,1,1,1,0,0,1,5
2560,161606778,1713,1,2,2,0,0,0,0,2
2585,161607052,1930,1,3,1,0,0,0,0,4
2593,161605261,1105,1,2,1,0,1,0,0,3
2605,161607150,1231,1,2,2,0,0,0,0,2
2619,161606840,1430,1,2,1,0,0,0,0,2
2624,161607160,1608,1,2,1,0,0,0,0,1
2629,161607423,1425,1,2,1,0,0,1,0,1
2639,161607547,1145,1,1,1,1,0,0,1,5
2641,161607581,1050,1,2,1,0,0,0,0,2
4471,181806995,910,1,2,1,0,0,0,0,2
4473,181807030,1056,1,2,1,0,0,1,0,2
4478,181807131,1720,1,2,1,0,1,0,0,3
4135,181803924,830,1,2,1,0,1,0,0,1
4136,181803937,1208,1,2,1,0,0,0,0,1
4143,181804053,2005,1,2,3,0,0,0,1,1
4151,181804070,840,1,2,1,0,0,1,0,3
4163,181803637,1441,1,2,1,0,1,0,0,3
4167,181803902,1513,1,2,1,0,1,0,0,2
4503,181807370,2200,1,1,1,0,0,0,0,4
4505,181808078,2005,1,2,3,0,0,0,0,1
4513,181808471,1736,1,2,1,0,0,1,0,1
4522,181807734,1230,1,2,1,0,1,0,0,1
4179,181804309,1405,1,2,3,0,0,0,0,1
4190,181804409,1327,1,2,2,0,0,0,0,2
4200,181804558,651,1,2,3,0,0,0,0,4
4210,181804294,1000,1,2,1,0,1,0,0,3
4213,181804636,2112,2,2,1,0,1,0,0,3
4214,181804647,1500,1,2,1,0,0,0,0,1
4218,181804667,1220,1,2,1,0,1,0,0,2
4224,181804733,720,1,2,1,0,0,1,0,3
4546,181807826,1550,1,2,1,0,0,0,0,1
4550,181807906,850,1,2,1,0,1,0,0,1
4552,181900287,140,1,1,1,1,0,0,0,4
4557,181900447,1540,1,2,1,0,0,0,0,2
4571,181808147,1505,1,2,1,0,0,0,0,2
4572,181808148,2110,1,1,1,1,0,0,0,5
4580,181808241,2340,2,2,1,0,1,0,0,2
4245,181804831,1244,1,2,1,0,0,0,0,1
4248,181804914,1529,1,2,1,0,1,0,1,1
4256,181804712,730,1,2,1,0,1,0,0,1
4267,181805088,652,1,2,1,0,1,0,0,1
4272,181805152,855,1,3,1,0,0,0,0,2
4274,181804859,1530,1,2,1,0,1,0,0,1
4279,181805257,1950,1,2,1,0,1,0,0,4
4283,181805298,1851,1,2,3,0,0,0,1,1
4286,181805325,1119,1,2,1,0,0,1,0,3
4607,181900560,2125,1,2,1,0,1,0,0,1
4617,181900736,57,1,2,3,0,0,0,0,1
4290,181805350,755,2,1,1,1,1,0,0,5
4304,181805353,1345,1,2,1,0,1,0,0,1
4307,181804801,1015,1,2,1,0,1,0,0,6
4314,181805614,830,1,2,1,0,1,0,0,3
4320,181805752,220,2,1,1,1,0,0,0,5
4322,181805406,1040,1,1,1,1,0,0,1,5
4327,181805807,1745,1,2,1,0,1,0,0,1
4339,181805827,1645,1,2,1,0,1,0,1,3
4633,181901430,1249,1,6,1,0,0,0,0,1
4637,181901576,344,1,1,1,1,0,0,0,5
4662,181901677,945,1,2,1,0,1,0,0,1
4665,181901444,1000,1,2,2,0,0,1,0,1
4668,181901775,1305,1,2,1,0,0,1,0,1
4669,181901797,910,1,2,1,0,1,0,0,1
4671,181901848,2303,1,1,1,1,0,0,0,5
4355,181805696,115,1,2,1,0,0,0,0,2
4368,181805905,1455,1,1,1,1,0,0,0,5
4377,181806793,1100,1,3,1,0,0,0,0,2
4378,181806820,645,1,1,1,1,0,0,0,4
4380,181806025,1820,1,2,1,0,0,1,0,1
4382,181806094,910,1,2,1,0,1,0,0,3
4679,181902037,1319,2,1,2,0,0,0,0,4
4682,181902074,109,1,2,2,0,0,0,0,4
4686,181902090,722,1,2,1,0,1,0,0,1
4703,181901383,1500,1,1,1,1,0,0,0,5
4705,181901388,1500,1,2,1,0,1,0,0,3
4391,181806970,834,1,1,1,0,0,0,0,4
4396,181806213,610,1,2,1,0,0,1,0,3
4399,181807032,1720,1,2,1,0,1,0,0,2
4410,181806891,1240,1,2,1,0,0,0,0,2
4424,181807437,1900,1,1,1,1,0,0,1,5
4745,181902555,1027,1,1,1,1,0,0,0,5
4749,181902571,1725,1,1,1,1,0,0,0,5
4780,181902623,1745,1,2,1,0,0,1,0,1
3434,171705422,2325,1,1,1,1,0,0,0,5
3437,171705442,2350,1,1,1,1,0,0,0,5
4430,181806582,855,1,2,1,0,1,0,0,1
4436,181807516,712,1,2,2,0,0,0,0,1
4443,181806680,1023,1,2,1,0,0,0,0,2
4454,181806767,1615,1,1,1,0,0,0,0,5
4461,181807829,1243,1,2,1,0,0,0,0,2
4794,181902653,1515,1,2,1,0,0,1,0,3
4798,181903789,625,1,2,1,0,0,0,0,3
4800,181903146,1720,2,2,1,0,0,0,0,1
2716,161608363,820,1,2,1,0,1,0,0,1
2724,161608421,1540,1,2,1,0,0,1,0,2
2726,161608427,1430,1,2,2,0,0,1,0,1
3076,161609349,1222,1,2,1,0,0,0,0,6
3079,161609639,724,1,2,1,0,1,0,0,1
3085,161609688,1642,1,2,1,0,1,0,0,1
3095,171701634,610,1,2,1,0,1,0,0,1
3096,171701642,1726,1,1,1,1,0,0,0,5
3099,171701671,1900,1,2,1,0,1,0,0,1
3779,171800472,2120,1,2,2,0,0,0,0,1
3780,171800476,2345,1,1,1,1,0,1,0,5
3784,171800490,1415,1,2,1,0,1,0,1,1
3786,181800529,1400,1,2,1,0,0,1,0,1
3788,171800549,1434,1,3,2,0,0,0,0,2
4116,181803782,1826,1,2,1,0,1,0,0,6
4120,181803819,1855,1,2,1,0,1,0,0,1
4123,181803848,733,2,2,2,0,0,1,0,1
4131,181803898,1715,1,1,1,1,0,0,0,5
2735,161608458,645,1,2,1,0,1,0,0,1
2747,161608561,1850,1,2,1,0,1,0,0,1
3107,171701732,1745,1,2,1,0,1,0,0,1
3113,171701765,1316,1,1,1,0,0,0,0,4
3454,171705565,2330,1,2,1,0,0,1,0,1
3469,171705650,834,1,2,1,0,1,0,0,1
3476,171701990,1955,1,1,1,1,0,0,0,5
3796,171800604,1723,1,2,1,0,1,0,0,1
2758,161608704,747,1,2,1,0,0,1,0,1
2759,161608720,1655,1,2,1,0,0,1,0,1
2764,161608761,1700,2,2,1,0,1,0,0,3
2772,161608836,2000,1,2,1,0,1,0,0,3
3125,151600468,738,2,2,1,0,1,0,0,1
3133,171701491,835,1,2,1,0,1,0,0,1
3138,171701833,1520,1,1,1,1,0,0,0,5
3483,171706007,1645,1,1,2,0,0,0,0,4
3484,171706020,1340,1,2,1,0,1,0,0,1
3496,171706186,2219,1,1,2,0,0,0,0,4
3506,171706320,1335,1,2,3,0,0,0,0,2
3822,171800865,705,1,2,1,0,0,0,0,2
3828,181800919,1725,2,1,1,1,0,0,0,5
3829,171800937,1806,1,2,1,0,0,0,0,4
3838,181800679,2350,1,2,1,0,0,1,0,3
2781,161608913,1620,1,3,1,0,0,0,0,4
2794,161608603,1730,1,2,1,0,0,0,0,2
2804,161609052,1150,1,3,1,0,0,0,0,4
2805,161609074,1912,2,2,1,0,1,0,0,3
3151,171701839,1100,1,2,1,0,0,0,0,6
3153,171701972,1635,1,2,1,0,1,0,0,1
3165,171702080,1250,1,2,1,0,0,0,0,2
3518,171706408,1500,1,1,1,1,0,0,1,5
3520,171706421,1802,1,2,1,0,0,1,0,4
3527,171706522,1040,1,1,1,1,0,0,0,5
3842,181800827,1715,1,2,1,0,1,0,0,3
3858,171801209,1220,1,1,1,1,0,0,0,1
3860,171801219,805,1,2,1,0,1,0,0,1
2815,161608976,1612,1,2,1,0,1,0,0,1
2824,161609274,1258,2,1,1,1,0,0,0,5
2833,161609405,1730,1,2,1,0,0,1,0,3
2838,161608783,2150,2,1,2,1,0,1,0,5
3172,171702156,1210,1,2,1,0,0,0,0,2
3173,171702169,320,1,2,1,0,1,0,0,3
3177,171702282,1948,1,2,1,0,0,0,0,3
3529,171706539,640,1,1,1,1,0,0,0,5
3532,171706625,1325,1,3,1,0,0,1,0,3
3549,171706786,327,1,1,1,1,0,0,0,5
3863,181801229,1532,1,1,1,1,0,0,0,5
3872,181801306,1659,1,1,1,1,0,0,1,5
3883,181801394,1536,2,1,1,1,0,0,1,5
2850,161609471,900,1,2,2,0,0,0,1,2
2851,161609510,926,1,3,1,0,0,0,0,2
2852,161609536,1040,1,2,1,0,0,1,0,1
2853,161609555,2230,2,1,1,0,0,0,0,4
3209,171702616,1502,1,1,2,0,0,0,1,4
3214,171702746,1310,1,2,1,0,0,1,0,1
3217,171702630,1655,1,2,1,0,0,0,0,3
3218,171702806,1220,1,1,1,1,0,0,0,5
3222,171702919,1900,1,2,4,0,0,0,0,3
3562,171707042,1859,1,2,1,0,1,0,0,1
3567,171707109,1924,1,3,1,0,0,0,0,2
3887,181801450,410,1,1,1,1,0,0,0,5
3892,181801503,730,1,2,1,0,1,0,0,1
3903,181801535,1126,2,1,1,1,0,0,0,5
2869,161700012,1245,1,2,1,0,0,0,0,2
2875,161700056,1349,1,2,1,0,0,0,0,1
3232,171702975,1840,2,2,1,0,1,0,0,1
3238,171703067,2030,2,1,1,1,0,0,0,5
3251,171703203,1214,1,3,1,0,0,1,0,4
3573,171706949,1458,1,2,1,0,0,0,0,2
3582,171707229,758,1,2,1,0,0,1,0,1
3594,171707340,300,1,4,1,0,0,0,0,4
3925,171705322,1030,1,2,1,1,0,0,0,1
3927,171705375,2030,1,2,3,0,0,0,0,3
2891,171700240,23,1,1,2,1,0,1,0,2
2903,171700571,1205,1,2,1,0,0,0,1,1
2906,171700625,1325,1,2,1,0,0,0,0,1
2912,171700699,255,1,2,1,0,0,0,0,4
3264,171703380,2120,1,1,1,1,0,0,0,5
3278,171703237,805,1,2,1,0,1,0,0,1
3282,171703570,2100,1,2,1,0,1,0,0,1
3598,171707390,1555,1,3,1,1,0,0,0,5
3604,171707489,1700,1,2,1,0,1,0,0,1
3608,171707533,1440,1,4,1,0,0,0,0,4
3934,171705670,1830,1,1,1,1,0,0,0,5
3937,171705872,1906,1,1,1,1,0,0,0,5
2916,161700222,837,1,2,1,0,0,1,0,1
2924,171700800,835,1,2,2,0,0,0,0,2
3299,171703725,1539,3,3,1,1,0,0,0,5
3300,171703751,1700,1,1,1,1,0,0,0,5
3306,171703880,955,1,2,1,0,1,0,0,2
3621,171707306,809,1,2,1,0,0,1,0,1
3628,171707799,1806,3,1,1,1,0,0,0,5
3962,181801977,730,2,1,1,1,0,0,0,5
3963,181801992,1620,1,1,1,0,0,0,0,4
3964,181801994,2014,1,3,1,0,0,0,0,4
3977,181801668,2138,2,3,1,0,0,1,0,3
3990,181802025,1225,1,2,1,0,0,0,0,2
3993,181802066,2000,1,2,1,0,1,0,0,1
2940,161608266,630,1,1,1,1,0,0,0,5
3321,171703736,1700,1,2,1,1,0,0,0,5
3323,171704077,545,1,2,2,0,0,1,0,1
3639,171707987,815,1,1,1,1,0,0,0,5
3645,171707726,900,1,2,1,0,1,0,0,3
3652,171708049,1700,1,1,1,0,0,0,0,4
3661,171707788,454,1,2,1,0,0,0,0,2
4000,181802447,1715,2,2,2,0,0,1,0,3
4003,181802189,2245,1,1,1,0,0,0,0,4
4005,181802335,1830,1,2,1,0,1,0,0,2
4017,181802622,1710,1,2,1,0,0,0,0,1
4018,181802624,2216,1,3,1,0,0,0,0,4
2981,171701140,830,1,1,1,1,0,0,0,5
3333,171704265,1455,1,1,1,1,0,0,0,5
3335,171703796,1815,1,2,1,0,0,1,0,3
3336,171703800,1131,2,1,1,1,0,0,0,5
3346,171704426,1150,1,1,1,1,0,0,1,5
3668,171708292,1620,1,2,1,0,0,0,0,1
3676,171707991,655,1,2,1,0,0,1,0,2
3679,171708202,1300,1,2,1,0,1,0,0,1
4026,181802755,724,1,2,1,0,0,0,0,4
4028,181802776,1240,2,1,1,1,0,0,0,5
4030,181802460,825,1,2,1,0,0,0,0,2
2987,171701180,1730,1,1,1,1,0,1,0,5
2996,171701386,2310,1,1,1,1,0,0,0,5
3362,171704417,1400,1,2,1,0,1,0,0,3
3364,171704601,1610,1,2,1,1,0,0,0,4
3369,171704245,1605,1,2,1,0,1,0,0,3
3373,171704740,652,2,2,1,0,1,0,0,3
3700,171708574,1400,1,2,1,0,1,0,0,1
3708,171708549,850,1,2,1,0,0,1,0,1
3710,171708658,1410,1,2,1,0,0,0,0,2
3712,171708691,911,1,2,1,0,1,0,0,1
3725,171800067,1710,1,2,1,0,1,0,0,1
4058,181803108,600,1,2,1,0,0,0,0,1
4061,181802825,1540,1,3,3,0,0,0,0,2
4063,181802938,1600,1,1,1,1,0,0,1,5
3017,171701588,1700,1,3,1,0,0,0,0,4
3028,161600534,1526,2,1,2,0,0,0,0,4
3032,161600589,1815,1,2,1,0,0,0,0,2
3040,161602185,950,1,2,1,0,0,0,0,2
3375,171704771,2108,1,3,1,0,0,0,0,4
3379,171704810,1715,1,2,1,0,1,0,0,1
3742,171800205,1520,1,1,1,1,0,0,1,5
3743,171800208,820,1,2,1,0,1,0,1,1
4068,181803185,2213,1,2,2,0,0,0,1,1
4074,181803328,1936,1,2,2,0,0,0,0,2
3059,161604185,1901,1,2,1,0,0,0,0,2
3063,161604214,2035,1,2,3,0,0,0,0,2
3410,171705098,1523,1,2,1,0,0,0,0,2
3413,171705112,1555,1,2,1,0,0,1,0,3
3414,171705142,1405,1,1,1,1,0,0,0,5
3751,171800275,1725,1,2,1,0,1,0,0,1
3759,171800379,2245,1,2,1,0,0,0,0,2
3768,171800161,845,1,2,1,0,1,0,0,1
3769,181800099,1658,1,2,1,0,1,0,0,1
4090,181803493,2256,1,2,1,0,1,0,1,1
4109,181803422,1245,1,2,1,0,0,0,0,2
487,141405378,808,1,2,1,0,0,0,0,2
490,141405407,1355,1,2,1,0,0,0,0,6
495,141405462,730,2,2,1,0,0,0,0,3
496,141405476,149,1,2,1,0,1,0,0,1
518,141405642,1800,1,1,1,1,0,0,0,5
535,141405837,1655,1,1,1,1,0,0,1,5
620,141406316,930,1,2,1,0,0,1,0,2
571,141406060,1515,1,2,1,0,1,0,0,3
574,141406080,1432,2,2,1,0,1,0,0,1
590,141406131,845,1,1,2,2,1,0,0,5
648,141406355,1726,1,2,3,0,0,0,1,2
650,141406573,820,1,2,1,0,1,0,0,1
756,141407586,1156,1,2,1,0,1,0,0,1
758,141407605,2030,3,2,1,0,0,1,0,2
763,141407628,831,1,2,1,0,0,1,0,1
766,141407638,1045,1,2,1,0,0,0,0,1
781,141407740,1600,1,3,1,0,0,0,0,6
788,141407803,1855,1,2,1,0,1,0,0,1
792,141407860,940,1,1,1,1,0,0,1,5
795,141407989,2315,1,2,1,0,0,0,0,2
672,141406820,2030,2,2,1,0,1,0,0,1
686,141407042,1235,2,2,1,0,1,0,0,1
699,141407070,1745,1,2,1,0,0,1,0,3
708,141407078,1748,2,2,1,0,0,1,0,6
715,141407216,1009,2,1,1,1,0,0,0,5
737,141407461,757,1,2,1,0,0,1,0,3
743,141407511,1625,1,2,1,0,1,0,0,1
749,141407506,815,1,2,1,0,0,0,0,3
753,141407575,915,1,2,1,0,0,1,0,1
819,141408347,1205,1,2,1,0,0,0,0,2
823,141408420,2156,2,1,1,1,0,0,0,5
826,141408439,1850,2,1,1,1,0,0,0,5
828,141408466,905,1,1,1,1,0,0,0,5
835,141408306,900,1,2,1,0,0,0,0,3
838,141408552,1825,1,2,1,0,1,0,0,3
841,141408584,1,1,2,1,0,0,0,0,3
950,141500039,1010,1,2,1,0,1,0,0,1
967,141500180,850,1,2,1,0,1,0,0,1
975,151500286,958,1,3,1,0,0,0,0,4
980,151500206,1515,1,2,1,0,1,0,0,3
981,151500284,1430,1,2,1,0,0,0,0,1
986,141500388,1723,1,2,1,0,1,0,0,1
866,141408984,2125,1,2,1,0,1,0,0,3
873,141409132,535,1,2,1,0,0,1,0,1
875,141409156,1130,1,2,1,0,1,0,1,1
876,141409157,1715,1,2,1,0,1,0,0,1
878,141409166,201,1,2,1,0,0,1,0,3
879,141409167,1127,1,2,2,0,0,0,0,1
882,141408727,1420,1,2,1,0,1,0,0,1
901,141500007,1254,1,2,1,0,0,0,0,1
905,141500017,2215,1,1,1,0,0,0,0,4
912,141500066,2242,1,3,1,0,0,0,0,4
913,141500101,1209,1,3,1,0,0,0,0,1
916,141408404,830,1,1,1,1,0,0,0,5
924,141408577,850,1,2,1,0,1,0,0,1
928,141408682,910,1,2,1,0,1,0,0,3
931,141408747,1545,1,1,1,1,0,0,0,5
940,141408832,1819,1,2,1,0,1,0,0,1
942,141408868,2104,3,1,1,1,0,0,0,5
1109,151501731,1715,1,1,1,1,0,0,1,5
1113,151501587,1525,1,1,1,1,0,0,1,5
1117,151501835,54,1,1,1,1,0,0,0,5
991,151500492,1710,2,2,1,0,1,0,0,1
1039,151500884,1930,1,1,3,0,0,0,0,4
1047,151501082,1106,1,2,2,0,0,0,0,2
1052,151501202,1135,1,2,1,0,0,0,0,1
1121,151501866,2157,1,2,1,0,0,0,0,2
1125,151501889,1900,1,2,2,0,0,1,0,3
1132,151501747,1050,1,2,1,0,1,0,0,1
1143,151501955,345,1,1,1,1,0,0,0,5
1150,151502049,300,1,1,1,1,0,0,0,5
1066,141501308,1558,2,2,1,0,1,0,0,6
1069,141501391,1930,1,3,1,0,0,0,0,4
1076,141405963,1840,2,2,1,0,1,0,0,1
1080,141500246,1202,1,4,1,0,0,0,0,2
1084,151501270,1640,2,3,1,0,2,0,0,1
1089,151501455,905,1,2,1,0,1,0,0,1
1103,151501582,1615,1,2,2,0,0,0,0,1
1175,151502316,812,1,2,1,0,0,0,0,6
1300,151503335,2120,1,2,1,0,0,0,0,3
1311,151503340,2100,1,1,1,1,0,1,1,5
1184,151502345,810,1,2,1,0,0,0,0,1
1194,151502449,1100,1,2,1,0,1,0,0,3
1203,141407790,808,1,1,1,1,0,0,1,5
1216,141408015,1320,1,2,1,0,0,0,0,1
1222,151502174,1930,1,2,1,0,0,0,0,1
1227,151502495,2225,1,2,1,0,0,0,1,1
1237,151502519,2033,1,2,1,0,1,0,0,1
1240,151502673,850,1,2,1,0,1,0,0,3
1317,151503470,850,2,2,1,0,1,0,0,1
1321,151503527,1340,1,2,2,0,0,0,0,2
1324,151502717,1650,1,1,2,1,0,0,0,5
1327,151503359,455,1,1,1,0,0,0,0,4
1338,151503607,949,1,2,1,0,0,1,0,1
1265,151502885,1620,1,2,1,0,1,0,0,3
1281,151503099,2210,2,2,2,0,0,1,0,3
1283,151503150,1815,1,2,1,0,1,0,0,1
1290,151503180,1715,1,2,3,0,0,1,0,1
1347,151503944,1422,1,1,1,1,0,0,0,5
1483,151505084,2320,1,2,1,0,1,0,0,3
1485,151505139,29,2,1,2,0,0,0,0,3
1488,151505195,326,1,2,1,0,0,0,0,2
1491,151505224,1540,1,2,1,0,1,0,0,3
1494,151505053,232,1,2,1,0,1,1,0,3
1496,151505226,715,2,2,1,0,0,1,0,4
1499,151505266,1120,1,2,1,0,0,1,0,3
1506,151505318,2036,1,3,2,0,0,0,0,3
1368,151504206,1205,2,2,2,0,0,0,0,2
1369,151504211,1815,2,1,1,1,0,0,1,5
1373,151503455,1800,1,1,1,1,0,0,1,5
1375,151503484,1200,1,2,1,0,0,0,0,2
1376,151503511,900,1,2,1,0,1,0,0,1
1379,151503568,920,1,2,1,0,1,0,0,1
1387,151503713,1515,1,2,1,0,1,0,0,1
1402,151503988,1725,1,2,1,0,0,0,0,2
1404,151504102,1905,1,1,1,1,0,0,0,5
1413,151504321,854,1,1,1,1,0,0,0,5
1418,151504224,1540,1,1,1,1,1,0,0,5
1420,151504356,1909,1,2,2,0,0,0,0,1
1438,151504562,1743,1,2,1,0,1,0,0,1
1447,151504696,1041,1,2,1,0,1,0,0,1
1509,151505382,1755,2,1,1,1,0,0,0,5
1513,151505411,1945,1,2,1,0,0,0,0,1
1546,151505722,1715,1,2,1,0,0,0,0,1
1548,151505726,1355,1,2,1,0,1,0,0,3
1666,151506899,1830,1,1,1,1,0,0,1,5
1668,151506913,435,1,1,1,0,0,0,0,4
1672,151506925,2042,1,2,1,0,1,0,0,5
1696,151507277,1002,1,2,1,0,1,0,0,3
1566,151505895,1833,1,3,3,0,0,0,1,4
1584,151506061,550,3,1,1,1,0,0,0,5
1585,151506062,1806,1,2,1,0,1,0,0,3
1603,151505978,530,1,2,1,0,0,1,0,3
1608,151506173,850,1,2,2,0,1,0,0,1
1626,151506609,2353,1,2,1,0,1,0,0,2
1634,151506275,1814,1,2,1,0,0,1,0,2
1814,151508187,2230,2,2,1,0,0,0,0,2
1706,151507407,1450,1,2,1,0,1,0,0,3
1708,151507433,1034,1,2,1,0,0,0,0,3
1721,151507450,1630,2,3,1,0,1,0,0,3
1726,151507515,2107,1,2,1,0,0,0,0,3
1742,151507684,939,1,2,2,0,0,0,0,3
1747,151507772,835,1,2,1,0,1,0,0,3
1816,151508215,1000,1,2,1,1,0,0,0,6
1818,151508223,1750,1,1,1,1,0,0,0,5
